record_id,entity_id,entity_name,sector,asset_id,severity,category,opened_at,closed_at,escalated,disposition,investigation_notes,closure_time_minutes
ALT-0036602,CSE-028,Coastal Desalination,Water,AST-028-08,LOW,Policy Violation,2026-06-28T14:19:00,2026-06-28T15:51:00,false,FALSE_POSITIVE,Firewall rule reviewed; the source range belongs to the partner VPN. (case 037447),92.00
ALT-0036603,CSE-028,Coastal Desalination,Water,AST-028-08,LOW,Policy Violation,2026-06-28T15:19:00,2026-06-28T18:51:00,false,FALSE_POSITIVE,Firewall rule reviewed; the source range belongs to the partner VPN. (case 036727),212.00
ALT-0036604,CSE-028,Coastal Desalination,Water,AST-028-08,LOW,Data Exfiltration,2026-06-28T17:19:00,2026-06-28T22:51:00,false,FALSE_POSITIVE,Firewall rule reviewed; the source range belongs to the partner VPN. (case 037267),332.00
ALT-0036605,CSE-028,Coastal Desalination,Water,AST-028-07,LOW,Unauthorized Access,2026-06-29T09:42:00,2026-06-29T14:13:00,true,TRUE_POSITIVE,Endpoint isolated and reimaged. Credentials rotated for the affected account. (case 037626),271.00
ALT-0036606,CSE-028,Coastal Desalination,Water,AST-028-07,LOW,Unauthorized Access,2026-06-29T10:42:00,2026-06-29T17:13:00,true,TRUE_POSITIVE,Endpoint isolated and reimaged. Credentials rotated for the affected account. (case 036906),391.00
ALT-0036607,CSE-028,Coastal Desalination,Water,AST-028-07,LOW,Vulnerability Exploit,2026-06-29T12:42:00,2026-06-29T14:13:00,true,TRUE_POSITIVE,Endpoint isolated and reimaged. Credentials rotated for the affected account. (case 037446),91.00
ALT-0036608,CSE-028,Coastal Desalination,Water,AST-028-07,LOW,Vulnerability Exploit,2026-06-29T13:42:00,2026-06-29T17:13:00,true,TRUE_POSITIVE,Endpoint isolated and reimaged. Credentials rotated for the affected account. (case 036726),211.00
ALT-0036609,CSE-028,Coastal Desalination,Water,AST-028-07,LOW,Unauthorized Access,2026-06-29T15:42:00,2026-06-29T21:13:00,true,TRUE_POSITIVE,Endpoint isolated and reimaged. Credentials rotated for the affected account. (case 037266),331.00
ALT-0036610,CSE-028,Coastal Desalination,Water,AST-028-07,LOW,Vulnerability Exploit,2026-06-29T18:42:00,2026-06-29T21:13:00,true,TRUE_POSITIVE,Endpoint isolated and reimaged. Credentials rotated for the affected account. (case 037086),151.00
ALT-0036611,CSE-028,Coastal Desalination,Water,AST-028-06,CRITICAL,Phishing,2026-06-30T08:05:00,2026-06-30T14:35:00,true,BENIGN,Traced to a misconfigured monitoring agent. Ticket raised with platform team. (case 036905),390.00
ALT-0036612,CSE-028,Coastal Desalination,Water,AST-028-06,CRITICAL,Denial of Service,2026-06-30T10:05:00,2026-06-30T11:35:00,true,BENIGN,Traced to a misconfigured monitoring agent. Ticket raised with platform team. (case 037445),90.00
ALT-0036613,CSE-028,Coastal Desalination,Water,AST-028-06,CRITICAL,Denial of Service,2026-06-30T11:05:00,2026-06-30T14:35:00,true,BENIGN,Traced to a misconfigured monitoring agent. Ticket raised with platform team. (case 036725),210.00
ALT-0036614,CSE-028,Coastal Desalination,Water,AST-028-06,CRITICAL,Phishing,2026-06-30T13:05:00,2026-06-30T18:35:00,true,BENIGN,Traced to a misconfigured monitoring agent. Ticket raised with platform team. (case 037265),330.00
ALT-0036615,CSE-028,Coastal Desalination,Water,AST-028-06,CRITICAL,Denial of Service,2026-06-30T16:05:00,2026-06-30T18:35:00,true,BENIGN,Traced to a misconfigured monitoring agent. Ticket raised with platform team. (case 037085),150.00
ALT-0036616,CSE-028,Coastal Desalination,Water,AST-028-06,CRITICAL,Phishing,2026-06-30T18:05:00,2026-06-30T22:35:00,true,BENIGN,Traced to a misconfigured monitoring agent. Ticket raised with platform team. (case 037625),270.00
ALT-0036617,CSE-028,Coastal Desalination,Water,AST-028-05,HIGH,Insider Threat,2026-07-01T08:28:00,2026-07-01T09:57:00,false,FALSE_POSITIVE,Sandbox detonation returned no malicious behaviour. Sample retained for 30 days. (case 037444),89.00
ALT-0036618,CSE-028,Coastal Desalination,Water,AST-028-05,HIGH,Insider Threat,2026-07-01T09:28:00,2026-07-01T12:57:00,false,FALSE_POSITIVE,Sandbox detonation returned no malicious behaviour. Sample retained for 30 days. (case 036724),209.00
ALT-0036619,CSE-028,Coastal Desalination,Water,AST-028-05,HIGH,Malware,2026-07-01T11:28:00,2026-07-01T16:57:00,false,FALSE_POSITIVE,Sandbox detonation returned no malicious behaviour. Sample retained for 30 days. (case 037264),329.00
ALT-0036620,CSE-028,Coastal Desalination,Water,AST-028-05,HIGH,Insider Threat,2026-07-01T14:28:00,2026-07-01T16:57:00,false,FALSE_POSITIVE,Sandbox detonation returned no malicious behaviour. Sample retained for 30 days. (case 037084),149.00
ALT-0036621,CSE-028,Coastal Desalination,Water,AST-028-05,HIGH,Malware,2026-07-01T16:28:00,2026-07-01T20:57:00,false,FALSE_POSITIVE,Sandbox detonation returned no malicious behaviour. Sample retained for 30 days. (case 037624),269.00
ALT-0036622,CSE-028,Coastal Desalination,Water,AST-028-05,HIGH,Malware,2026-07-01T17:28:00,2026-07-01T23:57:00,false,FALSE_POSITIVE,Sandbox detonation returned no malicious behaviour. Sample retained for 30 days. (case 036904),389.00
ALT-0036623,CSE-028,Coastal Desalination,Water,AST-028-04,MEDIUM,Policy Violation,2026-07-02T09:51:00,2026-07-02T15:19:00,true,TRUE_POSITIVE,Contacted the asset owner; user confirmed the login from a new corporate device. (case 037263),328.00
ALT-0036624,CSE-028,Coastal Desalination,Water,AST-028-04,MEDIUM,Data Exfiltration,2026-07-02T12:51:00,2026-07-02T15:19:00,true,TRUE_POSITIVE,Contacted the asset owner; user confirmed the login from a new corporate device. (case 037083),148.00
ALT-0036625,CSE-028,Coastal Desalination,Water,AST-028-04,MEDIUM,Policy Violation,2026-07-02T14:51:00,2026-07-02T19:19:00,true,TRUE_POSITIVE,Contacted the asset owner; user confirmed the login from a new corporate device. (case 037623),268.00
ALT-0036626,CSE-028,Coastal Desalination,Water,AST-028-04,MEDIUM,Policy Violation,2026-07-02T15:51:00,2026-07-02T22:19:00,true,TRUE_POSITIVE,Contacted the asset owner; user confirmed the login from a new corporate device. (case 036903),388.00
ALT-0036627,CSE-028,Coastal Desalination,Water,AST-028-04,MEDIUM,Data Exfiltration,2026-07-02T17:51:00,2026-07-02T19:19:00,true,TRUE_POSITIVE,Contacted the asset owner; user confirmed the login from a new corporate device. (case 037443),88.00
ALT-0036628,CSE-028,Coastal Desalination,Water,AST-028-04,MEDIUM,Data Exfiltration,2026-07-02T18:51:00,2026-07-02T22:19:00,true,TRUE_POSITIVE,Contacted the asset owner; user confirmed the login from a new corporate device. (case 036723),208.00
ALT-0036629,CSE-028,Coastal Desalination,Water,AST-028-03,MEDIUM,Unauthorized Access,2026-07-03T10:14:00,2026-07-03T12:41:00,false,BENIGN,Confirmed the binary hash against the allowlist. Signed vendor update. (case 037082),147.00
ALT-0036630,CSE-028,Coastal Desalination,Water,AST-028-03,MEDIUM,Vulnerability Exploit,2026-07-03T12:14:00,2026-07-03T16:41:00,false,BENIGN,Confirmed the binary hash against the allowlist. Signed vendor update. (case 037622),267.00
ALT-0036631,CSE-028,Coastal Desalination,Water,AST-028-03,MEDIUM,Vulnerability Exploit,2026-07-03T13:14:00,2026-07-03T19:41:00,false,BENIGN,Confirmed the binary hash against the allowlist. Signed vendor update. (case 036902),387.00
ALT-0036632,CSE-028,Coastal Desalination,Water,AST-028-03,MEDIUM,Unauthorized Access,2026-07-03T15:14:00,2026-07-03T16:41:00,false,BENIGN,Confirmed the binary hash against the allowlist. Signed vendor update. (case 037442),87.00
ALT-0036633,CSE-028,Coastal Desalination,Water,AST-028-03,MEDIUM,Unauthorized Access,2026-07-03T16:14:00,2026-07-03T19:41:00,false,BENIGN,Confirmed the binary hash against the allowlist. Signed vendor update. (case 036722),207.00
ALT-0036634,CSE-028,Coastal Desalination,Water,AST-028-03,MEDIUM,Vulnerability Exploit,2026-07-03T18:14:00,2026-07-03T23:41:00,false,BENIGN,Confirmed the binary hash against the allowlist. Signed vendor update. (case 037262),327.00
ALT-0036635,CSE-028,Coastal Desalination,Water,AST-028-02,LOW,Phishing,2026-07-04T08:37:00,2026-07-04T11:03:00,false,FALSE_POSITIVE,Correlated with the change record raised the same morning. Approved maintenance. (case 037081),146.00
ALT-0036636,CSE-028,Coastal Desalination,Water,AST-028-02,LOW,Denial of Service,2026-07-04T10:37:00,2026-07-04T15:03:00,false,FALSE_POSITIVE,Correlated with the change record raised the same morning. Approved maintenance. (case 037621),266.00
ALT-0036637,CSE-028,Coastal Desalination,Water,AST-028-02,LOW,Denial of Service,2026-07-04T11:37:00,2026-07-04T18:03:00,false,FALSE_POSITIVE,Correlated with the change record raised the same morning. Approved maintenance. (case 036901),386.00
ALT-0036638,CSE-028,Coastal Desalination,Water,AST-028-02,LOW,Phishing,2026-07-04T13:37:00,2026-07-04T15:03:00,false,FALSE_POSITIVE,Correlated with the change record raised the same morning. Approved maintenance. (case 037441),86.00
ALT-0036639,CSE-028,Coastal Desalination,Water,AST-028-02,LOW,Phishing,2026-07-04T14:37:00,2026-07-04T18:03:00,false,FALSE_POSITIVE,Correlated with the change record raised the same morning. Approved maintenance. (case 036721),206.00
ALT-0036640,CSE-028,Coastal Desalination,Water,AST-028-02,LOW,Denial of Service,2026-07-04T16:37:00,2026-07-04T22:03:00,false,FALSE_POSITIVE,Correlated with the change record raised the same morning. Approved maintenance. (case 037261),326.00
ALT-0036641,CSE-029,Highland Reservoir Trust,Water,AST-029-01,LOW,Malware,2026-01-06T09:00:00,2026-01-06T13:25:00,true,TRUE_POSITIVE,Reviewed proxy logs for the source host; traffic consistent with a scheduled backup job. (case 038880),265.00
ALT-0036642,CSE-029,Highland Reservoir Trust,Water,AST-029-01,LOW,Malware,2026-01-06T10:00:00,2026-01-06T16:25:00,true,TRUE_POSITIVE,Reviewed proxy logs for the source host; traffic consistent with a scheduled backup job. (case 038160),385.00
ALT-0036643,CSE-029,Highland Reservoir Trust,Water,AST-029-01,LOW,Insider Threat,2026-01-06T12:00:00,2026-01-06T13:25:00,true,TRUE_POSITIVE,Reviewed proxy logs for the source host; traffic consistent with a scheduled backup job. (case 038700),85.00
ALT-0036644,CSE-029,Highland Reservoir Trust,Water,AST-029-01,LOW,Insider Threat,2026-01-06T13:00:00,2026-01-06T16:25:00,true,TRUE_POSITIVE,Reviewed proxy logs for the source host; traffic consistent with a scheduled backup job. (case 037980),205.00
ALT-0036645,CSE-029,Highland Reservoir Trust,Water,AST-029-01,LOW,Malware,2026-01-06T15:00:00,2026-01-06T20:25:00,true,TRUE_POSITIVE,Reviewed proxy logs for the source host; traffic consistent with a scheduled backup job. (case 038520),325.00
ALT-0036646,CSE-029,Highland Reservoir Trust,Water,AST-029-01,LOW,Malware,2026-01-06T16:00:00,2026-01-06T16:25:00,true,TRUE_POSITIVE,Reviewed proxy logs for the source host; traffic consistent with a scheduled backup job. (case 037800),25.00
ALT-0036647,CSE-029,Highland Reservoir Trust,Water,AST-029-01,LOW,Insider Threat,2026-01-06T17:00:00,2026-01-06T17:25:00,true,TRUE_POSITIVE,Reviewed proxy logs for the source host; traffic consistent with a scheduled backup job. (case 039060),25.00
ALT-0036648,CSE-029,Highland Reservoir Trust,Water,AST-029-01,LOW,Insider Threat,2026-01-06T18:00:00,2026-01-06T20:25:00,true,TRUE_POSITIVE,Reviewed proxy logs for the source host; traffic consistent with a scheduled backup job. (case 038340),145.00
ALT-0036649,CSE-029,Highland Reservoir Trust,Water,AST-029-12,CRITICAL,Policy Violation,2026-01-07T08:23:00,2026-01-07T14:47:00,true,BENIGN,Patched the affected service and confirmed the exploit path is closed. (case 038159),384.00
ALT-0036650,CSE-029,Highland Reservoir Trust,Water,AST-029-12,CRITICAL,Data Exfiltration,2026-01-07T10:23:00,2026-01-07T11:47:00,true,BENIGN,Patched the affected service and confirmed the exploit path is closed. (case 038699),84.00
ALT-0036651,CSE-029,Highland Reservoir Trust,Water,AST-029-12,CRITICAL,Data Exfiltration,2026-01-07T11:23:00,2026-01-07T14:47:00,true,BENIGN,Patched the affected service and confirmed the exploit path is closed. (case 037979),204.00
ALT-0036652,CSE-029,Highland Reservoir Trust,Water,AST-029-12,CRITICAL,Policy Violation,2026-01-07T13:23:00,2026-01-07T18:47:00,true,BENIGN,Patched the affected service and confirmed the exploit path is closed. (case 038519),324.00
ALT-0036653,CSE-029,Highland Reservoir Trust,Water,AST-029-12,CRITICAL,Policy Violation,2026-01-07T14:23:00,2026-01-07T21:47:00,true,BENIGN,Patched the affected service and confirmed the exploit path is closed. (case 037799),444.00
ALT-0036654,CSE-029,Highland Reservoir Trust,Water,AST-029-12,CRITICAL,Data Exfiltration,2026-01-07T15:23:00,2026-01-07T22:47:00,true,BENIGN,Patched the affected service and confirmed the exploit path is closed. (case 039059),444.00
ALT-0036655,CSE-029,Highland Reservoir Trust,Water,AST-029-12,CRITICAL,Data Exfiltration,2026-01-07T16:23:00,2026-01-07T18:47:00,true,BENIGN,Patched the affected service and confirmed the exploit path is closed. (case 038339),144.00
ALT-0036656,CSE-029,Highland Reservoir Trust,Water,AST-029-12,CRITICAL,Policy Violation,2026-01-07T18:23:00,2026-01-07T22:47:00,true,BENIGN,Patched the affected service and confirmed the exploit path is closed. (case 038879),264.00
ALT-0036657,CSE-029,Highland Reservoir Trust,Water,AST-029-11,HIGH,Unauthorized Access,2026-01-08T08:46:00,2026-01-08T10:09:00,false,FALSE_POSITIVE,Mailbox rule removed and the user re-enrolled in phishing awareness training. (case 038698),83.00
ALT-0036658,CSE-029,Highland Reservoir Trust,Water,AST-029-11,HIGH,Unauthorized Access,2026-01-08T09:46:00,2026-01-08T13:09:00,false,FALSE_POSITIVE,Mailbox rule removed and the user re-enrolled in phishing awareness training. (case 037978),203.00
ALT-0036659,CSE-029,Highland Reservoir Trust,Water,AST-029-11,HIGH,Vulnerability Exploit,2026-01-08T11:46:00,2026-01-08T17:09:00,false,FALSE_POSITIVE,Mailbox rule removed and the user re-enrolled in phishing awareness training. (case 038518),323.00
ALT-0036660,CSE-029,Highland Reservoir Trust,Water,AST-029-11,HIGH,Vulnerability Exploit,2026-01-08T12:46:00,2026-01-08T20:09:00,false,FALSE_POSITIVE,Mailbox rule removed and the user re-enrolled in phishing awareness training. (case 037798),443.00
ALT-0036661,CSE-029,Highland Reservoir Trust,Water,AST-029-11,HIGH,Unauthorized Access,2026-01-08T13:46:00,2026-01-08T21:09:00,false,FALSE_POSITIVE,Mailbox rule removed and the user re-enrolled in phishing awareness training. (case 039058),443.00
ALT-0036662,CSE-029,Highland Reservoir Trust,Water,AST-029-11,HIGH,Unauthorized Access,2026-01-08T14:46:00,2026-01-08T17:09:00,false,FALSE_POSITIVE,Mailbox rule removed and the user re-enrolled in phishing awareness training. (case 038338),143.00
ALT-0036663,CSE-029,Highland Reservoir Trust,Water,AST-029-11,HIGH,Vulnerability Exploit,2026-01-08T16:46:00,2026-01-08T21:09:00,false,FALSE_POSITIVE,Mailbox rule removed and the user re-enrolled in phishing awareness training. (case 038878),263.00
ALT-0036664,CSE-029,Highland Reservoir Trust,Water,AST-029-11,HIGH,Vulnerability Exploit,2026-01-08T17:46:00,2026-01-09T00:09:00,false,FALSE_POSITIVE,Mailbox rule removed and the user re-enrolled in phishing awareness training. (case 038158),383.00
ALT-0036665,CSE-029,Highland Reservoir Trust,Water,AST-029-10,MEDIUM,Denial of Service,2026-01-09T09:09:00,2026-01-09T14:31:00,true,TRUE_POSITIVE,Verified against the threat intel feed. Indicator is a known false positive. (case 038517),322.00
ALT-0036666,CSE-029,Highland Reservoir Trust,Water,AST-029-10,MEDIUM,Denial of Service,2026-01-09T10:09:00,2026-01-09T17:31:00,true,TRUE_POSITIVE,Verified against the threat intel feed. Indicator is a known false positive. (case 037797),442.00
ALT-0036667,CSE-029,Highland Reservoir Trust,Water,AST-029-10,MEDIUM,Phishing,2026-01-09T11:09:00,2026-01-09T18:31:00,true,TRUE_POSITIVE,Verified against the threat intel feed. Indicator is a known false positive. (case 039057),442.00
ALT-0036668,CSE-029,Highland Reservoir Trust,Water,AST-029-10,MEDIUM,Phishing,2026-01-09T12:09:00,2026-01-09T14:31:00,true,TRUE_POSITIVE,Verified against the threat intel feed. Indicator is a known false positive. (case 038337),142.00
ALT-0036669,CSE-029,Highland Reservoir Trust,Water,AST-029-10,MEDIUM,Denial of Service,2026-01-09T14:09:00,2026-01-09T18:31:00,true,TRUE_POSITIVE,Verified against the threat intel feed. Indicator is a known false positive. (case 038877),262.00
ALT-0036670,CSE-029,Highland Reservoir Trust,Water,AST-029-10,MEDIUM,Denial of Service,2026-01-09T15:09:00,2026-01-09T21:31:00,true,TRUE_POSITIVE,Verified against the threat intel feed. Indicator is a known false positive. (case 038157),382.00
ALT-0036671,CSE-029,Highland Reservoir Trust,Water,AST-029-10,MEDIUM,Phishing,2026-01-09T17:09:00,2026-01-09T18:31:00,true,TRUE_POSITIVE,Verified against the threat intel feed. Indicator is a known false positive. (case 038697),82.00
ALT-0036672,CSE-029,Highland Reservoir Trust,Water,AST-029-10,MEDIUM,Phishing,2026-01-09T18:09:00,2026-01-09T21:31:00,true,TRUE_POSITIVE,Verified against the threat intel feed. Indicator is a known false positive. (case 037977),202.00
ALT-0036673,CSE-029,Highland Reservoir Trust,Water,AST-029-09,MEDIUM,Insider Threat,2026-01-10T08:32:00,2026-01-10T15:53:00,false,BENIGN,Escalated to tier 2 after confirming lateral movement attempts from the host. (case 037796),441.00
ALT-0036674,CSE-029,Highland Reservoir Trust,Water,AST-029-09,MEDIUM,Malware,2026-01-10T09:32:00,2026-01-10T16:53:00,false,BENIGN,Escalated to tier 2 after confirming lateral movement attempts from the host. (case 039056),441.00
ALT-0036675,CSE-029,Highland Reservoir Trust,Water,AST-029-09,MEDIUM,Malware,2026-01-10T10:32:00,2026-01-10T12:53:00,false,BENIGN,Escalated to tier 2 after confirming lateral movement attempts from the host. (case 038336),141.00
ALT-0036676,CSE-029,Highland Reservoir Trust,Water,AST-029-09,MEDIUM,Insider Threat,2026-01-10T12:32:00,2026-01-10T16:53:00,false,BENIGN,Escalated to tier 2 after confirming lateral movement attempts from the host. (case 038876),261.00
ALT-0036677,CSE-029,Highland Reservoir Trust,Water,AST-029-09,MEDIUM,Insider Threat,2026-01-10T13:32:00,2026-01-10T19:53:00,false,BENIGN,Escalated to tier 2 after confirming lateral movement attempts from the host. (case 038156),381.00
ALT-0036678,CSE-029,Highland Reservoir Trust,Water,AST-029-09,MEDIUM,Malware,2026-01-10T15:32:00,2026-01-10T16:53:00,false,BENIGN,Escalated to tier 2 after confirming lateral movement attempts from the host. (case 038696),81.00
ALT-0036679,CSE-029,Highland Reservoir Trust,Water,AST-029-09,MEDIUM,Malware,2026-01-10T16:32:00,2026-01-10T19:53:00,false,BENIGN,Escalated to tier 2 after confirming lateral movement attempts from the host. (case 037976),201.00
ALT-0036680,CSE-029,Highland Reservoir Trust,Water,AST-029-09,MEDIUM,Insider Threat,2026-01-10T18:32:00,2026-01-10T23:53:00,false,BENIGN,Escalated to tier 2 after confirming lateral movement attempts from the host. (case 038516),321.00
ALT-0036681,CSE-029,Highland Reservoir Trust,Water,AST-029-08,LOW,Policy Violation,2026-01-11T08:55:00,2026-01-11T11:15:00,false,FALSE_POSITIVE,Firewall rule reviewed; the source range belongs to the partner VPN. (case 038335),140.00
ALT-0036682,CSE-029,Highland Reservoir Trust,Water,AST-029-08,LOW,Data Exfiltration,2026-01-11T10:55:00,2026-01-11T15:15:00,false,FALSE_POSITIVE,Firewall rule reviewed; the source range belongs to the partner VPN. (case 038875),260.00
ALT-0036683,CSE-029,Highland Reservoir Trust,Water,AST-029-08,LOW,Data Exfiltration,2026-01-11T11:55:00,2026-01-11T18:15:00,false,FALSE_POSITIVE,Firewall rule reviewed; the source range belongs to the partner VPN. (case 038155),380.00
ALT-0036684,CSE-029,Highland Reservoir Trust,Water,AST-029-08,LOW,Policy Violation,2026-01-11T13:55:00,2026-01-11T15:15:00,false,FALSE_POSITIVE,Firewall rule reviewed; the source range belongs to the partner VPN. (case 038695),80.00
ALT-0036685,CSE-029,Highland Reservoir Trust,Water,AST-029-08,LOW,Policy Violation,2026-01-11T14:55:00,2026-01-11T18:15:00,false,FALSE_POSITIVE,Firewall rule reviewed; the source range belongs to the partner VPN. (case 037975),200.00
ALT-0036686,CSE-029,Highland Reservoir Trust,Water,AST-029-08,LOW,Data Exfiltration,2026-01-11T16:55:00,2026-01-11T22:15:00,false,FALSE_POSITIVE,Firewall rule reviewed; the source range belongs to the partner VPN. (case 038515),320.00
ALT-0036687,CSE-029,Highland Reservoir Trust,Water,AST-029-08,LOW,Data Exfiltration,2026-01-11T17:55:00,2026-01-12T01:15:00,false,FALSE_POSITIVE,Firewall rule reviewed; the source range belongs to the partner VPN. (case 037795),440.00
ALT-0036688,CSE-029,Highland Reservoir Trust,Water,AST-029-08,LOW,Policy Violation,2026-01-11T18:55:00,2026-01-12T02:15:00,false,FALSE_POSITIVE,Firewall rule reviewed; the source range belongs to the partner VPN. (case 039055),440.00
ALT-0036689,CSE-029,Highland Reservoir Trust,Water,AST-029-07,LOW,Unauthorized Access,2026-01-12T08:18:00,2026-01-12T12:37:00,true,TRUE_POSITIVE,Endpoint isolated and reimaged. Credentials rotated for the affected account. (case 038874),259.00
ALT-0036690,CSE-029,Highland Reservoir Trust,Water,AST-029-07,LOW,Unauthorized Access,2026-01-12T09:18:00,2026-01-12T15:37:00,true,TRUE_POSITIVE,Endpoint isolated and reimaged. Credentials rotated for the affected account. (case 038154),379.00
ALT-0036691,CSE-029,Highland Reservoir Trust,Water,AST-029-07,LOW,Vulnerability Exploit,2026-01-12T11:18:00,2026-01-12T12:37:00,true,TRUE_POSITIVE,Endpoint isolated and reimaged. Credentials rotated for the affected account. (case 038694),79.00
ALT-0036692,CSE-029,Highland Reservoir Trust,Water,AST-029-07,LOW,Vulnerability Exploit,2026-01-12T12:18:00,2026-01-12T15:37:00,true,TRUE_POSITIVE,Endpoint isolated and reimaged. Credentials rotated for the affected account. (case 037974),199.00
ALT-0036693,CSE-029,Highland Reservoir Trust,Water,AST-029-07,LOW,Unauthorized Access,2026-01-12T14:18:00,2026-01-12T19:37:00,true,TRUE_POSITIVE,Endpoint isolated and reimaged. Credentials rotated for the affected account. (case 038514),319.00
ALT-0036694,CSE-029,Highland Reservoir Trust,Water,AST-029-07,LOW,Unauthorized Access,2026-01-12T15:18:00,2026-01-12T22:37:00,true,TRUE_POSITIVE,Endpoint isolated and reimaged. Credentials rotated for the affected account. (case 037794),439.00
ALT-0036695,CSE-029,Highland Reservoir Trust,Water,AST-029-07,LOW,Vulnerability Exploit,2026-01-12T16:18:00,2026-01-12T23:37:00,true,TRUE_POSITIVE,Endpoint isolated and reimaged. Credentials rotated for the affected account. (case 039054),439.00
ALT-0036696,CSE-029,Highland Reservoir Trust,Water,AST-029-07,LOW,Vulnerability Exploit,2026-01-12T17:18:00,2026-01-12T19:37:00,true,TRUE_POSITIVE,Endpoint isolated and reimaged. Credentials rotated for the affected account. (case 038334),139.00
ALT-0036697,CSE-029,Highland Reservoir Trust,Water,AST-029-06,CRITICAL,Denial of Service,2026-01-13T09:41:00,2026-01-13T10:59:00,true,BENIGN,Traced to a misconfigured monitoring agent. Ticket raised with platform team. (case 038693),78.00
ALT-0036698,CSE-029,Highland Reservoir Trust,Water,AST-029-06,CRITICAL,Denial of Service,2026-01-13T10:41:00,2026-01-13T13:59:00,true,BENIGN,Traced to a misconfigured monitoring agent. Ticket raised with platform team. (case 037973),198.00
ALT-0036699,CSE-029,Highland Reservoir Trust,Water,AST-029-06,CRITICAL,Phishing,2026-01-13T12:41:00,2026-01-13T17:59:00,true,BENIGN,Traced to a misconfigured monitoring agent. Ticket raised with platform team. (case 038513),318.00
ALT-0036700,CSE-029,Highland Reservoir Trust,Water,AST-029-06,CRITICAL,Phishing,2026-01-13T13:41:00,2026-01-13T20:59:00,true,BENIGN,Traced to a misconfigured monitoring agent. Ticket raised with platform team. (case 037793),438.00
ALT-0036701,CSE-029,Highland Reservoir Trust,Water,AST-029-06,CRITICAL,Denial of Service,2026-01-13T14:41:00,2026-01-13T21:59:00,true,BENIGN,Traced to a misconfigured monitoring agent. Ticket raised with platform team. (case 039053),438.00
ALT-0036702,CSE-029,Highland Reservoir Trust,Water,AST-029-06,CRITICAL,Denial of Service,2026-01-13T15:41:00,2026-01-13T17:59:00,true,BENIGN,Traced to a misconfigured monitoring agent. Ticket raised with platform team. (case 038333),138.00
ALT-0036703,CSE-029,Highland Reservoir Trust,Water,AST-029-06,CRITICAL,Phishing,2026-01-13T17:41:00,2026-01-13T21:59:00,true,BENIGN,Traced to a misconfigured monitoring agent. Ticket raised with platform team. (case 038873),258.00
ALT-0036704,CSE-029,Highland Reservoir Trust,Water,AST-029-06,CRITICAL,Phishing,2026-01-13T18:41:00,2026-01-14T00:59:00,true,BENIGN,Traced to a misconfigured monitoring agent. Ticket raised with platform team. (case 038153),378.00
ALT-0036705,CSE-029,Highland Reservoir Trust,Water,AST-029-05,HIGH,Insider Threat,2026-01-14T08:04:00,2026-01-14T11:21:00,false,FALSE_POSITIVE,Sandbox detonation returned no malicious behaviour. Sample retained for 30 days. (case 037972),197.00
ALT-0036706,CSE-029,Highland Reservoir Trust,Water,AST-029-05,HIGH,Malware,2026-01-14T10:04:00,2026-01-14T15:21:00,false,FALSE_POSITIVE,Sandbox detonation returned no malicious behaviour. Sample retained for 30 days. (case 038512),317.00
ALT-0036707,CSE-029,Highland Reservoir Trust,Water,AST-029-05,HIGH,Malware,2026-01-14T11:04:00,2026-01-14T18:21:00,false,FALSE_POSITIVE,Sandbox detonation returned no malicious behaviour. Sample retained for 30 days. (case 037792),437.00
ALT-0036708,CSE-029,Highland Reservoir Trust,Water,AST-029-05,HIGH,Insider Threat,2026-01-14T12:04:00,2026-01-14T19:21:00,false,FALSE_POSITIVE,Sandbox detonation returned no malicious behaviour. Sample retained for 30 days. (case 039052),437.00
ALT-0036709,CSE-029,Highland Reservoir Trust,Water,AST-029-05,HIGH,Insider Threat,2026-01-14T13:04:00,2026-01-14T15:21:00,false,FALSE_POSITIVE,Sandbox detonation returned no malicious behaviour. Sample retained for 30 days. (case 038332),137.00
ALT-0036710,CSE-029,Highland Reservoir Trust,Water,AST-029-05,HIGH,Malware,2026-01-14T15:04:00,2026-01-14T19:21:00,false,FALSE_POSITIVE,Sandbox detonation returned no malicious behaviour. Sample retained for 30 days. (case 038872),257.00
ALT-0036711,CSE-029,Highland Reservoir Trust,Water,AST-029-05,HIGH,Malware,2026-01-14T16:04:00,2026-01-14T22:21:00,false,FALSE_POSITIVE,Sandbox detonation returned no malicious behaviour. Sample retained for 30 days. (case 038152),377.00
ALT-0036712,CSE-029,Highland Reservoir Trust,Water,AST-029-05,HIGH,Insider Threat,2026-01-14T18:04:00,2026-01-14T19:21:00,false,FALSE_POSITIVE,Sandbox detonation returned no malicious behaviour. Sample retained for 30 days. (case 038692),77.00
ALT-0036713,CSE-029,Highland Reservoir Trust,Water,AST-029-04,MEDIUM,Policy Violation,2026-01-15T08:27:00,2026-01-15T13:43:00,true,TRUE_POSITIVE,Contacted the asset owner; user confirmed the login from a new corporate device. (case 038511),316.00
ALT-0036714,CSE-029,Highland Reservoir Trust,Water,AST-029-04,MEDIUM,Policy Violation,2026-01-15T09:27:00,2026-01-15T16:43:00,true,TRUE_POSITIVE,Contacted the asset owner; user confirmed the login from a new corporate device. (case 037791),436.00
